target,source,gene,retained_molecules,log_fold_per_neighbor,z,dispersion,owner
Ductal/tumor epithelial,Endocrine,C15orf48,21969.0,-0.3988175489204813,-3.950916434957682,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,C15orf48,21969.0,-0.17314492504242893,-7.294649230549363,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,C15orf48,21969.0,-0.2946827688142515,-27.1014779748733,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,C15orf48,21969.0,0.05645033862845765,8.108861571101071,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,C15orf48,21969.0,0.043287928528926045,4.548705376505518,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,C15orf48,21969.0,0.020663784565518154,0.5725429789598615,2.2891784382966067,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,BCL2L11,6358.244831138076,0.06330285206909575,1.2322063713324303,1.1573665339413859,Immune
Ductal/tumor epithelial,Endothelial,BCL2L11,6358.244831138076,0.010515831301471993,0.4810083490662005,1.1573665339413859,Immune
Ductal/tumor epithelial,Exocrine epithelial,BCL2L11,6358.244831138076,0.04860988138496288,5.315965819145254,1.1573665339413859,Immune
Ductal/tumor epithelial,Fibroblast / CAF,BCL2L11,6358.244831138076,0.007418064131822084,0.7569886161689348,1.1573665339413859,Immune
Ductal/tumor epithelial,Immune,BCL2L11,6358.244831138076,-0.016252591278842526,-1.2741844924541113,1.1573665339413859,Immune
Ductal/tumor epithelial,Mural / pericyte,BCL2L11,6358.244831138076,0.08560410177309846,1.769864734291851,1.1573665339413859,Immune
Ductal/tumor epithelial,Endocrine,THAP2,3596.0,-0.17345038422939488,-1.5637264979216239,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,THAP2,3596.0,-0.06543096658191157,-1.9022440288518003,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,THAP2,3596.0,-0.0770744556461753,-5.452085970066185,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,THAP2,3596.0,0.025105207040712757,1.9724905690299643,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,THAP2,3596.0,-0.04874177705890913,-2.745651421312765,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,THAP2,3596.0,0.006013553987722586,0.08947583353570585,1.1666425712239452,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,CYTIP,648.7473234790008,0.03447713226769587,0.20877546989437715,1.0,Immune
Ductal/tumor epithelial,Endothelial,CYTIP,648.7473234790008,-0.044978495838397296,-0.6500187049118309,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,CYTIP,648.7473234790008,-0.007937537211263421,-0.2803387715876063,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CYTIP,648.7473234790008,0.010208157596220872,0.3629038083315538,1.0,Immune
Ductal/tumor epithelial,Immune,CYTIP,648.7473234790008,-0.008784543946990624,-0.23737659725217855,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,CYTIP,648.7473234790008,0.3035088600336983,2.473557441661559,1.0,Immune
Ductal/tumor epithelial,Endocrine,GPR183,600.6626791670685,-0.006280903831302113,-0.041954437334964984,1.0,Immune
Ductal/tumor epithelial,Endothelial,GPR183,600.6626791670685,0.09392574535677102,1.6858016734793022,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,GPR183,600.6626791670685,0.20186206049429195,8.137799648238364,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,GPR183,600.6626791670685,0.020673160387465094,0.676527362211522,1.0,Immune
Ductal/tumor epithelial,Immune,GPR183,600.6626791670685,-0.028790725443591833,-0.7536130033635448,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,GPR183,600.6626791670685,-0.02266801420493385,-0.1423226139775657,1.0,Immune
Ductal/tumor epithelial,Endocrine,IGF1,580.6755202476631,0.1575391299278243,1.2498906765538544,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Endothelial,IGF1,580.6755202476631,0.12471001732684696,2.1589656014659537,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Exocrine epithelial,IGF1,580.6755202476631,0.11587645080139018,4.421278937770666,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Fibroblast / CAF,IGF1,580.6755202476631,-0.04878775018311195,-1.541009312395335,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Immune,IGF1,580.6755202476631,-0.016124480810958186,-0.41331395427176454,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Mural / pericyte,IGF1,580.6755202476631,0.11275519656713437,0.7518399813583933,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Endocrine,FAS,2659.0976351724803,0.14339433395646894,2.1878189698064614,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Endothelial,FAS,2659.0976351724803,0.037823492345709364,1.2162132733761735,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,FAS,2659.0976351724803,0.03975063977410921,3.035380792943402,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,FAS,2659.0976351724803,-0.08019819990400731,-5.376829541051614,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Immune,FAS,2659.0976351724803,0.004393974635788178,0.2384678946899694,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,FAS,2659.0976351724803,0.03480306864542249,0.4703801376141092,1.0165026639782724,Mural / pericyte
Ductal/tumor epithelial,Endocrine,KCNMA1,1767.848664078269,-0.11480636599381791,-0.899780991813225,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Endothelial,KCNMA1,1767.848664078269,0.12403978410959916,3.343630964330287,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Exocrine epithelial,KCNMA1,1767.848664078269,0.03801263092233406,2.1426176154091507,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Fibroblast / CAF,KCNMA1,1767.848664078269,0.028753784993058213,1.526760644691864,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Immune,KCNMA1,1767.848664078269,0.17713671531423453,8.196552271831123,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Mural / pericyte,KCNMA1,1767.848664078269,0.0765828611734539,0.8672184969844176,1.2296368042718202,Endocrine
Ductal/tumor epithelial,Endocrine,MYLK,4474.270612881878,0.03394596863970604,0.6090941949704006,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Endothelial,MYLK,4474.270612881878,0.07586881890246007,3.513446591786856,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,MYLK,4474.270612881878,0.16150408360592494,16.58635960668034,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,MYLK,4474.270612881878,0.11557125085977032,10.557150714343935,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Immune,MYLK,4474.270612881878,0.08382576259052774,6.3128343788843315,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,MYLK,4474.270612881878,-0.06440156650392259,-1.1194808550657684,1.0686874553823607,Mural / pericyte
Ductal/tumor epithelial,Endocrine,FGFBP2,395.25216476854496,-0.04525889382592265,-0.17916556482625637,1.0267344024310379,Immune
Ductal/tumor epithelial,Endothelial,FGFBP2,395.25216476854496,0.06351680825421832,0.7485824290134117,1.0267344024310379,Immune
Ductal/tumor epithelial,Exocrine epithelial,FGFBP2,395.25216476854496,-0.06920330969058663,-1.800295816193061,1.0267344024310379,Immune
Ductal/tumor epithelial,Fibroblast / CAF,FGFBP2,395.25216476854496,-0.03089254669415752,-0.8312538457237206,1.0267344024310379,Immune
Ductal/tumor epithelial,Immune,FGFBP2,395.25216476854496,-0.02975309362031141,-0.6001985715328181,1.0267344024310379,Immune
Ductal/tumor epithelial,Mural / pericyte,FGFBP2,395.25216476854496,0.008411453873445808,0.043908325605846434,1.0267344024310379,Immune
Ductal/tumor epithelial,Endocrine,EDN1,9772.0,0.047882422719928576,0.9021153538124573,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,EDN1,9772.0,-0.0011200426940703684,-0.05223419433814265,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,EDN1,9772.0,0.051362292607463354,5.425348283706992,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,EDN1,9772.0,0.17591115200332028,19.080683266287583,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,EDN1,9772.0,0.11289165142058896,9.888299031876626,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,EDN1,9772.0,0.13117259363694012,3.056042303583736,1.7919521239542324,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,PCOLCE,496.86991673137845,0.12145652900996486,0.8206425827897995,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Endothelial,PCOLCE,496.86991673137845,0.09566748645390988,1.4842624056047948,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Exocrine epithelial,PCOLCE,496.86991673137845,0.07582895629076265,2.6245870100666324,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Fibroblast / CAF,PCOLCE,496.86991673137845,-0.08033636010916946,-2.345642038115696,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Immune,PCOLCE,496.86991673137845,0.11079576400379751,2.8641075194646985,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Mural / pericyte,PCOLCE,496.86991673137845,0.20608014636423366,1.387254887052406,1.0,Fibroblast / CAF
Ductal/tumor epithelial,Endocrine,SMYD2,4983.8360776525315,-0.028387523253754914,-0.47837466771590365,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endothelial,SMYD2,4983.8360776525315,0.05743485784291923,2.7139428295500796,1.0,Exocrine epithelial
Ductal/tumor epithelial,Exocrine epithelial,SMYD2,4983.8360776525315,0.09108375632251957,9.793659231291915,1.0,Exocrine epithelial
Ductal/tumor epithelial,Fibroblast / CAF,SMYD2,4983.8360776525315,0.0628624100607533,6.225605554436057,1.0,Exocrine epithelial
Ductal/tumor epithelial,Immune,SMYD2,4983.8360776525315,0.03483000524366804,2.732992511556531,1.0,Exocrine epithelial
Ductal/tumor epithelial,Mural / pericyte,SMYD2,4983.8360776525315,-0.03421052676983586,-0.647526872166268,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endocrine,CD83,1078.4778602283634,-0.02877384907600011,-0.19966186208274583,1.0283398656861453,Immune
Ductal/tumor epithelial,Endothelial,CD83,1078.4778602283634,-0.1337300243291601,-2.24989438223,1.0283398656861453,Immune
Ductal/tumor epithelial,Exocrine epithelial,CD83,1078.4778602283634,-0.010877633464331368,-0.4883336726661314,1.0283398656861453,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CD83,1078.4778602283634,-0.02002192644315039,-0.893846558167955,1.0283398656861453,Immune
Ductal/tumor epithelial,Immune,CD83,1078.4778602283634,0.038798373260605375,1.3655194173995322,1.0283398656861453,Immune
Ductal/tumor epithelial,Mural / pericyte,CD83,1078.4778602283634,0.14388860740939766,1.3523217452031964,1.0283398656861453,Immune
Ductal/tumor epithelial,Endocrine,FSTL3,24141.0,-0.02938253860220833,-0.7728137846096289,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,FSTL3,24141.0,0.04273031055851165,3.1077261805386014,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,FSTL3,24141.0,0.24068551931003454,38.74204241173986,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,FSTL3,24141.0,0.19364008131614316,27.310292925590296,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,FSTL3,24141.0,0.19788264476527598,24.787906319727703,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,FSTL3,24141.0,0.11033417086812618,3.3765512641997466,2.4537464003550618,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,ACTG2,26709.987551073824,-0.32574928446566154,-4.885050467010984,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Endothelial,ACTG2,26709.987551073824,-0.1941688993992589,-11.234684902835404,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,ACTG2,26709.987551073824,-0.31654447485744763,-38.72298957317663,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,ACTG2,26709.987551073824,0.1189633925124487,24.685417255648087,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Immune,ACTG2,26709.987551073824,-0.012531663544175746,-1.8046244594686285,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,ACTG2,26709.987551073824,0.10009773772186445,4.135774431967117,1.3916992925158045,Mural / pericyte
Ductal/tumor epithelial,Endocrine,FCN1,303.61570503989276,-0.35957775656987995,-0.9194638784661475,1.0,Immune
Ductal/tumor epithelial,Endothelial,FCN1,303.61570503989276,0.04469129996252837,0.49375882666533055,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,FCN1,303.61570503989276,0.05705809817411115,1.4948400138024462,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,FCN1,303.61570503989276,-0.04768243212433098,-1.1061800077313662,1.0,Immune
Ductal/tumor epithelial,Immune,FCN1,303.61570503989276,-0.019825439945766306,-0.3610089276351448,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,FCN1,303.61570503989276,-0.08236513114450568,-0.35468676358034346,1.0,Immune
Ductal/tumor epithelial,Endocrine,TMC5,35621.0,-0.05758016499160058,-1.5022552513972398,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,TMC5,35621.0,0.01660501110171756,1.3318330393288005,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,TMC5,35621.0,-0.25410065493807554,-42.09759348186022,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,TMC5,35621.0,-0.10460163439833686,-21.860769270464026,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,TMC5,35621.0,0.009333055378428759,1.49222611976783,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,TMC5,35621.0,-0.011797183402726704,-0.4793295284243888,1.4660605308289374,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,CD3E,806.771910933077,0.03035760789137673,0.21311800223928587,1.0826396172700246,Immune
Ductal/tumor epithelial,Endothelial,CD3E,806.771910933077,-0.028821209730303894,-0.47303025610400756,1.0826396172700246,Immune
Ductal/tumor epithelial,Exocrine epithelial,CD3E,806.771910933077,0.09416583252224915,3.9183096997113114,1.0826396172700246,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CD3E,806.771910933077,0.004900904539556109,0.1818105642059092,1.0826396172700246,Immune
Ductal/tumor epithelial,Immune,CD3E,806.771910933077,-0.09726511596672704,-2.6367771220907277,1.0826396172700246,Immune
Ductal/tumor epithelial,Mural / pericyte,CD3E,806.771910933077,-0.04260578733641449,-0.29167270848750204,1.0826396172700246,Immune
Ductal/tumor epithelial,Endocrine,CTLA4,460.51293779876255,0.20421279156706323,1.457000733032517,1.0,Immune
Ductal/tumor epithelial,Endothelial,CTLA4,460.51293779876255,-0.00844234460435037,-0.11072168626744325,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,CTLA4,460.51293779876255,0.05917441627417506,1.922426990160868,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CTLA4,460.51293779876255,-0.0749366621758819,-2.110571716003848,1.0,Immune
Ductal/tumor epithelial,Immune,CTLA4,460.51293779876255,0.022538404047484858,0.5210152779978493,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,CTLA4,460.51293779876255,0.037654698364975585,0.2143247904151745,1.0,Immune
Ductal/tumor epithelial,Endocrine,FKBP11,5132.399600571962,-0.14210685240423293,-1.2371961110107634,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endothelial,FKBP11,5132.399600571962,-0.12129298595546692,-3.503073174839156,1.0,Exocrine epithelial
Ductal/tumor epithelial,Exocrine epithelial,FKBP11,5132.399600571962,-0.48340480641197453,-24.610574154114655,1.0,Exocrine epithelial
Ductal/tumor epithelial,Fibroblast / CAF,FKBP11,5132.399600571962,-0.01370313816855542,-1.3946048071524022,1.0,Exocrine epithelial
Ductal/tumor epithelial,Immune,FKBP11,5132.399600571962,-0.06638548347401771,-4.556443346295941,1.0,Exocrine epithelial
Ductal/tumor epithelial,Mural / pericyte,FKBP11,5132.399600571962,0.01216182532795848,0.23206155938245862,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endocrine,MDM2,69182.0,-0.07306829754964689,-2.4734341432815827,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,MDM2,69182.0,-0.10506660596029653,-9.655539331478492,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,MDM2,69182.0,-0.13064365176382234,-30.102022172617335,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,MDM2,69182.0,-0.03841674115444651,-10.120785108741915,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,MDM2,69182.0,-0.06769149180309161,-12.700388446921467,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,MDM2,69182.0,-0.07230373443014403,-3.4480413313219986,1.8824661870445116,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,AR,394.11483102802123,0.3154254285686706,2.7776779593096745,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Endothelial,AR,394.11483102802123,0.17965333589871327,2.860757764372038,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,AR,394.11483102802123,0.23016639149590878,7.285930641863554,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,AR,394.11483102802123,0.046373106715029075,1.1963823897810988,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Immune,AR,394.11483102802123,0.15564840027647953,3.6734689480597527,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,AR,394.11483102802123,0.5649326392888875,4.1983721783036865,1.0720833071492462,Mural / pericyte
Ductal/tumor epithelial,Endocrine,AIF1,2139.4598339804156,-0.013831605554671361,-0.16972781160891853,1.0,Immune
Ductal/tumor epithelial,Endothelial,AIF1,2139.4598339804156,0.09659643478923598,3.260411506942733,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,AIF1,2139.4598339804156,0.1736247303841839,13.090042799789027,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,AIF1,2139.4598339804156,-0.006428117035443684,-0.3953747991441248,1.0,Immune
Ductal/tumor epithelial,Immune,AIF1,2139.4598339804156,0.046121950098611045,2.397131877519158,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,AIF1,2139.4598339804156,0.0837744348288723,1.0740152851539635,1.0,Immune
Ductal/tumor epithelial,Endocrine,CD4,676.0220322567349,0.0241821381320145,0.15669926176668886,1.0,Immune
Ductal/tumor epithelial,Endothelial,CD4,676.0220322567349,0.09825681593004672,1.716137183529105,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,CD4,676.0220322567349,0.04631261974089588,1.7796043661313337,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CD4,676.0220322567349,0.027270643978059252,0.9838158339725004,1.0,Immune
Ductal/tumor epithelial,Immune,CD4,676.0220322567349,-0.025739325719473304,-0.7064973202702187,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,CD4,676.0220322567349,0.02157230051440173,0.1522755672269336,1.0,Immune
Ductal/tumor epithelial,Endocrine,SLC18A2,259.5428703043964,-0.06466265738886719,-0.27450865823980825,1.0,Endocrine
Ductal/tumor epithelial,Endothelial,SLC18A2,259.5428703043964,0.11008522848482394,1.3861406085180017,1.0,Endocrine
Ductal/tumor epithelial,Exocrine epithelial,SLC18A2,259.5428703043964,0.2800170243947149,7.542937094196636,1.0,Endocrine
Ductal/tumor epithelial,Fibroblast / CAF,SLC18A2,259.5428703043964,0.09577028706175898,2.096053929404735,1.0,Endocrine
Ductal/tumor epithelial,Immune,SLC18A2,259.5428703043964,-0.017429822860777534,-0.3093679092113161,1.0,Endocrine
Ductal/tumor epithelial,Mural / pericyte,SLC18A2,259.5428703043964,0.37219891159259766,1.9748753516472608,1.0,Endocrine
Ductal/tumor epithelial,Endocrine,SCGB2A1,903.1538474835834,0.25892737904362767,2.509726978983509,1.418235790115363,Endocrine
Ductal/tumor epithelial,Endothelial,SCGB2A1,903.1538474835834,0.2459090916060098,5.085531197905189,1.418235790115363,Endocrine
Ductal/tumor epithelial,Exocrine epithelial,SCGB2A1,903.1538474835834,0.0716112618829152,2.841696355753858,1.418235790115363,Endocrine
Ductal/tumor epithelial,Fibroblast / CAF,SCGB2A1,903.1538474835834,-0.08820346984854463,-2.9087701485076467,1.418235790115363,Endocrine
Ductal/tumor epithelial,Immune,SCGB2A1,903.1538474835834,0.19622508510456604,6.124616349939135,1.418235790115363,Endocrine
Ductal/tumor epithelial,Mural / pericyte,SCGB2A1,903.1538474835834,0.3548845894329165,3.0741866044563255,1.418235790115363,Endocrine
Ductal/tumor epithelial,Endocrine,CAV1,1738.0172248376211,-0.31255488060232034,-1.9882608173132883,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Endothelial,CAV1,1738.0172248376211,-0.07280864959963274,-1.7355993884917489,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,CAV1,1738.0172248376211,0.07440319988091784,4.499462912219992,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,CAV1,1738.0172248376211,0.07804501257078784,4.525876543250953,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Immune,CAV1,1738.0172248376211,0.057915454396975055,2.65620894290684,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,CAV1,1738.0172248376211,-0.021037753054500192,-0.23348403882656027,1.0461549983260112,Mural / pericyte
Ductal/tumor epithelial,Endocrine,MEF2C,986.2512474198155,0.15830326117374305,1.470396492499244,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Endothelial,MEF2C,986.2512474198155,0.09606565232190462,1.9902168468178065,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Exocrine epithelial,MEF2C,986.2512474198155,0.037116996924904645,1.6608822414271396,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Fibroblast / CAF,MEF2C,986.2512474198155,0.0321892762904057,1.3626054891223192,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Immune,MEF2C,986.2512474198155,0.11552914178508668,4.08792692126521,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Mural / pericyte,MEF2C,986.2512474198155,-0.01242813831433612,-0.1045756542505919,1.0774128544127564,Mural / pericyte
Ductal/tumor epithelial,Endocrine,CLEC4E,620.4453601979001,0.2325742662888682,1.884062014894472,1.014441481004863,Immune
Ductal/tumor epithelial,Endothelial,CLEC4E,620.4453601979001,0.15515490741240773,2.7212695975176318,1.014441481004863,Immune
Ductal/tumor epithelial,Exocrine epithelial,CLEC4E,620.4453601979001,-0.04271241207871104,-1.4648494474172546,1.014441481004863,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CLEC4E,620.4453601979001,0.044046273607840795,1.5526716359314299,1.014441481004863,Immune
Ductal/tumor epithelial,Immune,CLEC4E,620.4453601979001,0.18068835996017646,5.448230642663695,1.014441481004863,Immune
Ductal/tumor epithelial,Mural / pericyte,CLEC4E,620.4453601979001,0.0160749601775524,0.11711147725841546,1.014441481004863,Immune
Ductal/tumor epithelial,Endocrine,DST,26002.0,0.034480005806106266,1.3152672923933602,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,DST,26002.0,0.04493432399693908,4.306289977594753,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,DST,26002.0,0.11454745233251284,25.336625296762197,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,DST,26002.0,0.06080293538845833,12.113007974012119,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,DST,26002.0,0.03471275040487623,5.520537282167433,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,DST,26002.0,0.01965516666879828,0.7720924689422218,1.2756513492143204,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,CD68,1329.5212258992453,-0.06057772008743572,-0.46401419678604955,1.0,Immune
Ductal/tumor epithelial,Endothelial,CD68,1329.5212258992453,0.1309415885066354,3.186858098884349,1.0,Immune
Ductal/tumor epithelial,Exocrine epithelial,CD68,1329.5212258992453,-0.021020480699850217,-1.0858379236000704,1.0,Immune
Ductal/tumor epithelial,Fibroblast / CAF,CD68,1329.5212258992453,-0.05563585651842503,-2.728036099460052,1.0,Immune
Ductal/tumor epithelial,Immune,CD68,1329.5212258992453,0.00883844944420074,0.3439639157156243,1.0,Immune
Ductal/tumor epithelial,Mural / pericyte,CD68,1329.5212258992453,0.10427013861314714,1.0724567605545008,1.0,Immune
Ductal/tumor epithelial,Endocrine,PPP1R1B,15983.0,0.08921790067577816,3.3396189920802835,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Endothelial,PPP1R1B,15983.0,0.06459210458611588,5.213300134735711,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Exocrine epithelial,PPP1R1B,15983.0,0.45447659298672693,76.56846925505207,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Fibroblast / CAF,PPP1R1B,15983.0,-0.008428240025149495,-1.010466404665372,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Immune,PPP1R1B,15983.0,-0.09117601985134514,-9.422812076391986,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Mural / pericyte,PPP1R1B,15983.0,0.07684902634878928,1.8969375214047695,1.620984431998963,Ductal/tumor epithelial
Ductal/tumor epithelial,Endocrine,DPEP1,205.28861762489953,0.24879770696721826,1.0012256633135703,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endothelial,DPEP1,205.28861762489953,0.05682458294536682,0.46360278695234686,1.0,Exocrine epithelial
Ductal/tumor epithelial,Exocrine epithelial,DPEP1,205.28861762489953,-0.24619202301814697,-3.8330643311582615,1.0,Exocrine epithelial
Ductal/tumor epithelial,Fibroblast / CAF,DPEP1,205.28861762489953,-0.05719051966196944,-1.1397279683552346,1.0,Exocrine epithelial
Ductal/tumor epithelial,Immune,DPEP1,205.28861762489953,0.09143832498601541,1.4654388110229732,1.0,Exocrine epithelial
Ductal/tumor epithelial,Mural / pericyte,DPEP1,205.28861762489953,0.3628787818505512,1.7820991103621984,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endocrine,MYC,10721.83374708574,-0.649002824391672,-3.7475659982084135,1.0,Exocrine epithelial
Ductal/tumor epithelial,Endothelial,MYC,10721.83374708574,-0.17637633358265228,-6.425768263368637,1.0,Exocrine epithelial
Ductal/tumor epithelial,Exocrine epithelial,MYC,10721.83374708574,-0.834874831117552,-34.31268383909919,1.0,Exocrine epithelial
Ductal/tumor epithelial,Fibroblast / CAF,MYC,10721.83374708574,-0.01783551132066056,-2.630910437985676,1.0,Exocrine epithelial
