pair,stratum,totals,rate,excess_rate,lam
Myeloid -> Endothelial,7,14585,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,8,6264,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,9,3112,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,10,790,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,11,589,0.009173592659871471,0.0,0.0
Myeloid -> Endothelial,12,48,0.009173592659871471,0.0,0.0
T / NK -> Endothelial,0,208449,0.00795859751801875,0.0,0.0
T / NK -> Endothelial,1,275069,0.00795859751801875,0.0,0.0
T / NK -> Endothelial,2,248180,0.00795859751801875,0.0,0.0
T / NK -> Endothelial,3,190952,0.00795859751801875,0.0,0.0
T / NK -> Endothelial,4,125362,0.008051656237164464,9.30587191457135e-05,0.0039545334163867355
T / NK -> Endothelial,5,85466,0.008051656237164464,9.30587191457135e-05,0.0039545334163867355
T / NK -> Endothelial,6,58519,0.008051656237164464,9.30587191457135e-05,0.0039545334163867355
T / NK -> Endothelial,7,39143,0.008051656237164464,9.30587191457135e-05,0.0039545334163867355
T / NK -> Endothelial,8,22622,0.008051656237164464,9.30587191457135e-05,0.0039545334163867355
T / NK -> Endothelial,9,12534,0.009632139399806389,0.0016735418817876383,0.07111721884855536
T / NK -> Endothelial,10,5538,0.009632139399806389,0.0016735418817876383,0.07111721884855536
T / NK -> Endothelial,11,2588,0.009632139399806389,0.0016735418817876383,0.07111721884855536
T / NK -> Endothelial,12,875,0.011039558417663294,0.0030809608996445435,0.13092553759683356
T / NK -> Endothelial,13,212,0.011039558417663294,0.0030809608996445435,0.13092553759683356
B / plasma -> Epithelial,0,38549780,0.0008216389302351401,0.0,0.0
B / plasma -> Epithelial,1,8142251,0.0008410199146081349,1.938098437299484e-05,0.00037158997203135945
B / plasma -> Epithelial,2,2618493,0.0008410199146081349,1.938098437299484e-05,0.00037158997203135945
B / plasma -> Epithelial,3,851398,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,4,287589,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,5,90094,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,6,32785,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,7,8508,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,8,1405,0.0008437000453695178,2.2061115134377703e-05,0.0004229758921423281
B / plasma -> Epithelial,9,408,0.004901960784313725,0.004080321854078585,0.07823166535073754
Endothelial -> Epithelial,0,33729192,0.007816789681768837,0.0,0.0
Endothelial -> Epithelial,1,12089232,0.007820062915680855,3.273233912018045e-06,0.0001343323902626334
Endothelial -> Epithelial,2,3339672,0.007820062915680855,3.273233912018045e-06,0.0001343323902626334
Endothelial -> Epithelial,3,948533,0.007924926621719681,0.00010813693995084458,0.004437902701040978
Endothelial -> Epithelial,4,324705,0.007924926621719681,0.00010813693995084458,0.004437902701040978
Endothelial -> Epithelial,5,108983,0.007924926621719681,0.00010813693995084458,0.004437902701040978
Endothelial -> Epithelial,6,30525,0.007996414586969853,0.00017962490520101633,0.007371744126735797
Endothelial -> Epithelial,7,10345,0.007996414586969853,0.00017962490520101633,0.007371744126735797
Endothelial -> Epithelial,8,1376,0.007996414586969853,0.00017962490520101633,0.007371744126735797
Endothelial -> Epithelial,9,148,0.007996414586969853,0.00017962490520101633,0.007371744126735797
Fibroblast / CAF -> Epithelial,0,39476426,0.010404158674344025,0.0,0.0
Fibroblast / CAF -> Epithelial,1,9389096,0.0104154151133896,1.1256439045575356e-05,0.00032171498473814445
Fibroblast / CAF -> Epithelial,2,1464259,0.0104154151133896,1.1256439045575356e-05,0.00032171498473814445
Fibroblast / CAF -> Epithelial,3,218804,0.0104154151133896,1.1256439045575356e-05,0.00032171498473814445
