target,source,gene,owner,retained_molecules,log_fold_per_neighbor,z,dispersion,removed_frac,psi_share_e4,hit,z_raw,lfc_raw,hit_raw,clean,sign_consistent
Ductal/tumor epithelial,Exocrine epithelial,SLC26A2,Ductal/tumor epithelial,7448.0,-0.1053466011916717,-9.404672598423732,1.3644313529160306,0.0,0.0,True,-25.351140641302017,-0.2717338473455714,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,SLC26A2,Ductal/tumor epithelial,7448.0,0.0987041650069898,10.680193330644483,1.3644313529160306,0.0,0.0,True,8.60360192208974,0.07791490416974126,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,CD86,Immune,537.9443736443211,0.1761113556617006,6.686517370678076,1.0,0.3438346150905972,2.727328600842015,True,3.656374295394331,0.08443656567342779,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,SNAI1,Endothelial,835.5600645701027,-0.2453871979766447,-7.290213347269397,1.0,0.1049735953040459,0.8527703512491933,True,-11.537151707438271,-0.31972260753403964,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,PMP22,Fibroblast / CAF,2482.380167344595,0.0822828127380656,6.295953842869494,1.0130588170167685,0.3775510417767904,12.192311238130358,True,-0.8644040155559195,-0.010479543029148473,False,False,False
Ductal/tumor epithelial,Immune,PMP22,Fibroblast / CAF,2482.380167344595,0.146393593472755,8.645047462338708,1.0130588170167685,0.3775510417767904,118.76905864776548,True,9.488245287545537,0.1460242746219185,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,BASP1,Fibroblast / CAF,4504.181897293758,-0.1664284219238641,-8.571545276865836,1.951134215633603,0.2073016541716994,7.713346240127839,True,-17.066509104142884,-0.2873170292487276,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,BASP1,Fibroblast / CAF,4504.181897293758,0.2811603115800256,20.465845891835784,1.951134215633603,0.2073016541716994,162.60624745039556,True,23.728665100673744,0.2998561771624638,True,False,True
Ductal/tumor epithelial,Immune,BASP1,Fibroblast / CAF,4504.181897293758,0.1226871435486276,7.024906288843131,1.951134215633603,0.2073016541716994,120.88384372420474,True,10.847851413733943,0.1648489490607754,True,False,True
Ductal/tumor epithelial,Endothelial,CFB,Ductal/tumor epithelial,63622.0,0.1024674548472064,12.921439738020831,2.214371767526671,0.0,0.0,True,11.33021653624219,0.09456675238290169,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,CFB,Ductal/tumor epithelial,63622.0,0.1849971308105283,51.62092805994085,2.214371767526671,0.0,0.0,True,3.7595761511475634,0.01410601091068521,False,True,True
Ductal/tumor epithelial,Immune,CFB,Ductal/tumor epithelial,63622.0,0.1037053623488278,20.536566517614112,2.214371767526671,0.0,0.0,True,20.079775415901175,0.10620922588691038,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,CFHR3,Endothelial,880.8905129486483,0.1823680746436292,8.335488790286579,1.1207103638449083,0.1671323175089668,3.364985710334655,True,2.175891675512562,0.04634017031785861,False,False,True
Ductal/tumor epithelial,Immune,CFHR3,Endothelial,880.8905129486483,0.3378154283376895,12.745699186643332,1.1207103638449083,0.1671323175089668,8.11804593858937,True,11.538441256764486,0.3011976291709095,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,LY86,Immune,307.3011343124052,0.2422866872821809,7.085833810616098,1.0,0.3927683755115263,2.589041516855659,True,5.175440188215247,0.14899222812827315,False,False,True
Ductal/tumor epithelial,Fibroblast / CAF,TCIM,Endothelial,30910.00994811209,0.0636998973632298,12.926074181471792,1.5453332864338762,0.0724764561983297,65.30331097483499,True,9.869750620716774,0.05135395124178932,True,False,True
Ductal/tumor epithelial,Endothelial,C15orf48,Ductal/tumor epithelial,21969.0,-0.1731449250424289,-7.294649230549363,2.2891784382966067,0.0,0.0,True,-7.7563491988673094,-0.18093311444603505,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,C15orf48,Ductal/tumor epithelial,21969.0,-0.2946827688142515,-27.1014779748733,2.2891784382966067,0.0,0.0,True,-43.6038867638574,-0.45861925256511543,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,C15orf48,Ductal/tumor epithelial,21969.0,0.0564503386284576,8.108861571101071,2.2891784382966067,0.0,0.0,True,4.810768211340536,0.033188420399104926,False,True,True
Ductal/tumor epithelial,Exocrine epithelial,GPR183,Immune,600.6626791670685,0.2018620604942919,8.137799648238364,1.0,0.4304232449572712,5.731231369656741,True,6.517565167032453,0.13290418649227148,True,False,True
Ductal/tumor epithelial,Immune,KCNMA1,Endocrine,1767.848664078269,0.1771367153142345,8.196552271831123,1.2296368042718202,0.1791103458261448,27.76508148744432,True,9.414859332346948,0.18800894620709296,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,MYLK,Mural / pericyte,4474.270612881878,0.1615040836059249,16.58635960668034,1.0686874553823609,0.348769528833075,16.179588826403617,True,-2.379727775830707,-0.022677066440312175,False,False,False
Ductal/tumor epithelial,Fibroblast / CAF,MYLK,Mural / pericyte,4474.270612881878,0.1155712508597703,10.557150714343935,1.0686874553823609,0.348769528833075,246.76827188647323,True,30.08047411524002,0.2931673166145711,True,False,True
Ductal/tumor epithelial,Immune,MYLK,Mural / pericyte,4474.270612881878,0.0838257625905277,6.312834378884332,1.0686874553823609,0.348769528833075,67.40024695232184,True,5.378676285070918,0.06437370202516575,False,False,True
Ductal/tumor epithelial,Fibroblast / CAF,EDN1,Ductal/tumor epithelial,9772.0,0.1759111520033202,19.080683266287583,1.7919521239542324,0.0,0.0,True,16.736913653538704,0.15782554680829827,True,True,True
Ductal/tumor epithelial,Immune,EDN1,Ductal/tumor epithelial,9772.0,0.1128916514205889,9.888299031876626,1.7919521239542324,0.0,0.0,True,9.163654482828504,0.10595562192599083,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,SMYD2,Exocrine epithelial,4983.836077652532,0.0910837563225195,9.793659231291915,1.0,0.2917218286550233,41.54758612212286,True,18.071746282921357,0.1382168750517076,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,SMYD2,Exocrine epithelial,4983.836077652532,0.0628624100607533,6.225605554436057,1.0,0.2917218286550233,18.624651414737883,True,4.889806086242001,0.04840134118076164,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,FSTL3,Ductal/tumor epithelial,24141.0,0.2406855193100345,38.74204241173986,2.4537464003550618,0.0,0.0,True,10.922940946665767,0.07296111024098356,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,FSTL3,Ductal/tumor epithelial,24141.0,0.1936400813161431,27.310292925590296,2.4537464003550618,0.0,0.0,True,23.663769649146353,0.18178608034789584,True,True,True
Ductal/tumor epithelial,Immune,FSTL3,Ductal/tumor epithelial,24141.0,0.1978826447652759,24.787906319727703,2.4537464003550618,0.0,0.0,True,22.918939318732658,0.19566090183588028,True,True,True
Ductal/tumor epithelial,Endothelial,ACTG2,Mural / pericyte,26709.987551073824,-0.1941688993992589,-11.234684902835404,1.3916992925158045,0.0603491060828077,44.168474008932726,True,-11.10068846546821,-0.18171801599043325,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,ACTG2,Mural / pericyte,26709.987551073824,-0.3165444748574476,-38.72298957317663,1.3916992925158045,0.0603491060828077,25.59079315325282,True,-55.734715546992255,-0.40391709412530175,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,ACTG2,Mural / pericyte,26709.987551073824,0.1189633925124487,24.685417255648087,1.3916992925158045,0.0603491060828077,123.25038620237672,True,23.356068084815277,0.11396267507746988,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,TMC5,Ductal/tumor epithelial,35621.0,-0.2541006549380755,-42.09759348186022,1.4660605308289374,0.0,0.0,True,-68.25477737726139,-0.4291020318639131,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,TMC5,Ductal/tumor epithelial,35621.0,-0.1046016343983368,-21.860769270464026,1.4660605308289374,0.0,0.0,True,-24.88039570696176,-0.12568882709201978,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,FKBP11,Exocrine epithelial,5132.399600571962,-0.4834048064119745,-24.61057415411465,1.0,0.3980742511722248,103.99188715773948,True,8.932127576392787,0.0613299216383883,True,False,False
Ductal/tumor epithelial,Endothelial,MDM2,Ductal/tumor epithelial,69182.0,-0.1050666059602965,-9.655539331478492,1.882466187044512,0.0,0.0,True,-10.285748568737995,-0.10574454804064484,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MDM2,Ductal/tumor epithelial,69182.0,-0.1306436517638223,-30.102022172617332,1.882466187044512,0.0,0.0,True,-70.97611105030688,-0.28526480714182906,True,True,True
Ductal/tumor epithelial,Immune,MDM2,Ductal/tumor epithelial,69182.0,-0.0676914918030916,-12.700388446921467,1.882466187044512,0.0,0.0,True,-14.828271124460645,-0.07579501997088174,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,AR,Mural / pericyte,394.1148310280212,0.2301663914959087,7.285930641863554,1.0720833071492462,0.1137693603629559,0.9833748194585292,True,2.657214734753686,0.08339299318745648,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,AIF1,Immune,2139.459833980416,0.1736247303841839,13.090042799789028,1.0,0.4221969956428966,21.880089732952275,True,10.720908065133356,0.1195288013295133,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,SLC18A2,Endocrine,259.5428703043964,0.2800170243947149,7.542937094196636,1.0,0.1594838974066215,0.4993700255062843,True,4.49880934609061,0.16067722640910606,False,False,True
Ductal/tumor epithelial,Immune,SCGB2A1,Endocrine,903.1538474835834,0.196225085104566,6.124616349939135,1.418235790115363,0.0751472798232475,2.6605360639074407,True,5.6588123036378075,0.1784856110831142,False,True,True
Ductal/tumor epithelial,Exocrine epithelial,DST,Ductal/tumor epithelial,26002.0,0.1145474523325128,25.3366252967622,1.2756513492143204,0.0,0.0,True,-12.393210502715222,-0.05666481586095002,True,True,False
Ductal/tumor epithelial,Fibroblast / CAF,DST,Ductal/tumor epithelial,26002.0,0.0608029353884583,12.11300797401212,1.2756513492143204,0.0,0.0,True,8.772486205020087,0.045147283126458305,False,True,True
Ductal/tumor epithelial,Exocrine epithelial,PPP1R1B,Ductal/tumor epithelial,15983.0,0.4544765929867269,76.56846925505207,1.620984431998963,0.0,0.0,True,45.432365091168506,0.27595802480171394,True,True,True
Ductal/tumor epithelial,Immune,PPP1R1B,Ductal/tumor epithelial,15983.0,-0.0911760198513451,-9.422812076391986,1.620984431998963,0.0,0.0,True,-7.458917367682242,-0.07296606548916856,True,True,True
Ductal/tumor epithelial,Endothelial,MYC,Exocrine epithelial,10721.83374708574,-0.1763763335826522,-6.425768263368637,1.0,0.1451986967710431,63.87593214296325,True,-4.758781773630869,-0.1018867055399156,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,MYC,Exocrine epithelial,10721.83374708574,-0.834874831117552,-34.31268383909919,1.0,0.1451986967710431,122.6299130327894,True,-37.47046997501535,-0.3302025966908554,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,TREM2,Immune,458.498258499078,0.2281325732366068,8.072552077596349,1.0,0.3589831979214108,2.8963461479364496,True,5.617500205704234,0.13569057228275877,False,False,True
Ductal/tumor epithelial,Endothelial,UBE2C,Ductal/tumor epithelial,12017.0,-0.2742500055410368,-6.776853217015164,1.754661029096639,0.0,0.0,True,-7.260629872640897,-0.2873403638050706,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,UBE2C,Ductal/tumor epithelial,12017.0,-0.797877548091876,-27.320615992859445,1.754661029096639,0.0,0.0,True,-34.66179993634778,-0.946500937587338,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,UBE2C,Ductal/tumor epithelial,12017.0,-0.0997843994623846,-11.128972281398202,1.754661029096639,0.0,0.0,True,-13.962486242480924,-0.12291921124108363,True,True,True
Ductal/tumor epithelial,Immune,UBE2C,Ductal/tumor epithelial,12017.0,-0.1006804539881117,-7.3986100742472285,1.754661029096639,0.0,0.0,True,-8.883027374143131,-0.11845131984848405,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,RIDA,Exocrine epithelial,2809.4520119485533,-0.2650418934296699,-14.239081533652582,1.0,0.297841753448164,26.51270704649519,True,-0.5057065158769255,-0.005254141121464718,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,S100A1,Ductal/tumor epithelial,1405.0,0.1704137100636041,9.506943938794064,1.1690660586029396,0.0,0.0,True,0.03449800244826958,0.0006041270546434971,False,True,True
Ductal/tumor epithelial,Endocrine,GPRC5A,Ductal/tumor epithelial,91207.0,-0.801777616765595,-6.515925956282105,2.4014997526435096,0.0,0.0,True,-6.89073831158189,-0.797394617666143,True,True,True
Ductal/tumor epithelial,Endothelial,GPRC5A,Ductal/tumor epithelial,91207.0,-0.3729415584695689,-19.50380089590913,2.4014997526435096,0.0,0.0,True,-20.8977598206651,-0.3892042754977555,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,GPRC5A,Ductal/tumor epithelial,91207.0,-1.1175744709318,-52.32836168198386,2.4014997526435096,0.0,0.0,True,-63.357719466500185,-1.2471753199163027,True,True,True
Ductal/tumor epithelial,Immune,GPRC5A,Ductal/tumor epithelial,91207.0,-0.1160142470759528,-20.113445992709647,2.4014997526435096,0.0,0.0,True,-24.00530740267569,-0.13484472164860922,True,True,True
Ductal/tumor epithelial,Endothelial,PPARG,Ductal/tumor epithelial,9473.0,-0.2542345635673657,-6.634744647761517,1.4781409936634222,0.0,0.0,True,-7.046479553474001,-0.2671952106917317,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,PPARG,Ductal/tumor epithelial,9473.0,-0.5357076133435469,-27.31009590795338,1.4781409936634222,0.0,0.0,True,-37.10341392354027,-0.700376474247991,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,PPARG,Ductal/tumor epithelial,9473.0,-0.0735977111218723,-8.04323357640378,1.4781409936634222,0.0,0.0,True,-10.57768359175632,-0.09593788562907947,True,True,True
Ductal/tumor epithelial,Immune,PPARG,Ductal/tumor epithelial,9473.0,-0.1280889886740475,-9.055189903914778,1.4781409936634222,0.0,0.0,True,-10.176838648384592,-0.14217736999750905,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MTRNR2L11,Ductal/tumor epithelial,2494.0,0.1332284516403381,9.712767653354078,1.1843845111008942,0.0,0.0,True,-2.727702329053258,-0.03628278006930496,False,True,False
Ductal/tumor epithelial,Exocrine epithelial,C1orf194,Ductal/tumor epithelial,1515.0,-0.2469347425718994,-8.550690358895165,1.377843785617253,0.0,0.0,True,-15.334894062583423,-0.40585695361350604,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,C1orf194,Ductal/tumor epithelial,1515.0,-0.1821909160507435,-7.626441537202671,1.377843785617253,0.0,0.0,True,-8.912117521286955,-0.20425396197252033,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,PTN,Mural / pericyte,565.4754197022287,0.2217792596905616,8.10800719323504,1.1202020635886891,0.2712555548461557,3.1806029316861806,True,3.4622672570339392,0.08933931060741364,False,False,True
Ductal/tumor epithelial,Immune,PTN,Mural / pericyte,565.4754197022287,0.3043864237578839,9.083562683030548,1.1202020635886891,0.2712555548461557,10.096393268161568,True,8.61973579688356,0.271680982250254,True,False,True
Ductal/tumor epithelial,Endothelial,EPCAM,Ductal/tumor epithelial,95313.0,-0.0845693930577502,-12.326777154758648,1.227518936205312,0.0,0.0,True,-13.121400101615526,-0.08713720533939136,True,True,True
Ductal/tumor epithelial,Immune,EPCAM,Ductal/tumor epithelial,95313.0,-0.0792538236816759,-21.65898064937195,1.227518936205312,0.0,0.0,True,-22.843419960635067,-0.0815457604622207,True,True,True
Ductal/tumor epithelial,Mural / pericyte,EPCAM,Ductal/tumor epithelial,95313.0,-0.0893354926733273,-6.04438668952191,1.227518936205312,0.0,0.0,True,-6.8463160121724576,-0.09942166948695882,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,ALDH1A3,Fibroblast / CAF,2711.035665086304,0.0833696855912053,6.177095826167739,1.0,0.1579125781533858,17.28715400613911,True,7.350525670546032,0.099965242145341,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,GEM,Fibroblast / CAF,3206.2689020862053,-0.2749732929107754,-14.749293655842855,1.0871971880460811,0.2056680349528377,4.4559171506714605,True,-22.206558108750915,-0.3786202453363204,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,C5orf46,Ductal/tumor epithelial,3929.0,0.3614173362289768,25.857716054169472,1.6573378026898224,0.0,0.0,True,24.14157353637695,0.3438769775755127,True,True,True
Ductal/tumor epithelial,Immune,C5orf46,Ductal/tumor epithelial,3929.0,0.2119784800613168,13.199944183416962,1.6573378026898224,0.0,0.0,True,12.218433456890798,0.19808962875123928,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,SERPINB9,Immune,7262.247043272141,-0.2943262324126654,-21.222635697698767,1.2084635156723031,0.0449179817711574,4.763221781752251,True,-31.330259398616878,-0.4009458022872923,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,SERPINB9,Immune,7262.247043272141,0.0568363229631394,6.438084523868022,1.2084635156723031,0.0449179817711574,16.08340633840022,True,4.408086432205538,0.040320365523551685,False,True,True
Ductal/tumor epithelial,Exocrine epithelial,MEST,Fibroblast / CAF,6706.73364347449,-0.0956896709970557,-10.012178694724955,1.0,0.1999383372299199,31.706155311760547,True,-9.204195602530598,-0.06986857678699854,True,False,True
Ductal/tumor epithelial,Immune,STEAP4,Endothelial,2468.99210064798,0.1888520305371163,10.142732909218882,1.26217387331427,0.0839550996963665,16.57718624434636,True,9.692566319380129,0.17914518214051595,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,FGFBP1,Ductal/tumor epithelial,1282.0,-0.2728913142011784,-8.279362132441296,1.3482574449125355,0.0,0.0,True,-13.760423031169642,-0.44533067719062114,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MET,Ductal/tumor epithelial,19676.0,-0.249998551206315,-31.81483856930061,1.2896700252696534,0.0,0.0,True,-54.04539711673604,-0.4124940294482301,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,CCR7,Immune,573.0874125761202,0.2556299238645332,9.900122577808808,1.086487236691514,0.099954310877223,0.6299744937156203,True,4.7312109744455615,0.11958527672723426,False,True,True
Ductal/tumor epithelial,Endothelial,ANPEP,Exocrine epithelial,2706.706940146686,0.3631601768463287,15.535970984691089,1.348159789863191,0.7721097244350877,81.89983857710172,True,7.350935459778087,0.10198977009279998,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,ANPEP,Exocrine epithelial,2706.706940146686,0.0966534743830104,6.833341969568495,1.348159789863191,0.7721097244350877,279.5089271995329,True,58.30759356477037,0.5331899212205573,True,False,True
Ductal/tumor epithelial,Immune,ANPEP,Exocrine epithelial,2706.706940146686,0.4326683164332771,27.0075130886722,1.348159789863191,0.7721097244350877,76.20048162524644,True,18.838601786452653,0.19192390298328704,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,KIT,Immune,1083.0203614500113,0.3356929720692018,16.117497469520018,1.3252181035814952,0.1549506833295538,4.578839003103777,True,10.435877955248564,0.21474383084602153,True,False,True
Ductal/tumor epithelial,Immune,KIT,Immune,1083.0203614500113,0.2040706790316543,7.373527903350571,1.3252181035814952,0.1549506833295538,12.484053838334914,True,8.096864844358254,0.21737167662441773,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,TBX3,Mural / pericyte,1672.694803237127,-0.4847290448175597,-13.196969501810395,1.1079268090116787,0.1003028125648525,0.9833748194585292,True,-18.327165811216016,-0.595327505355952,True,False,True
Ductal/tumor epithelial,Endothelial,MKI67,Ductal/tumor epithelial,19374.0,-0.3118777184031638,-7.496077588734273,2.479111057542803,0.0,0.0,True,-8.017960367468097,-0.3268587216992184,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MKI67,Ductal/tumor epithelial,19374.0,-0.8247714121157698,-28.532026933618383,2.479111057542803,0.0,0.0,True,-36.12797309392523,-0.9756815306154462,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,MKI67,Ductal/tumor epithelial,19374.0,-0.1625078424018393,-18.41267992666575,2.479111057542803,0.0,0.0,True,-21.446625201412857,-0.18586128455361822,True,True,True
Ductal/tumor epithelial,Immune,MKI67,Ductal/tumor epithelial,19374.0,-0.1578660590949318,-11.56134708181548,2.479111057542803,0.0,0.0,True,-13.019689799211621,-0.17402503104053457,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MPEG1,Immune,820.0576396712215,0.1434962427670893,6.540832463411896,1.0,0.3434194061279578,4.824682707968409,True,3.5877524744168636,0.06809731988639856,False,False,True
Ductal/tumor epithelial,Endocrine,CFTR,Exocrine epithelial,112115.30296841584,0.1201816142090897,7.354979888695853,5.408763311704326,0.160124308231748,163.04958956482628,True,5.386880606955049,0.08353039592441062,False,False,True
Ductal/tumor epithelial,Endothelial,CFTR,Exocrine epithelial,112115.30296841584,0.1143927297642549,15.117559950903312,5.408763311704326,0.160124308231748,225.49689533260047,True,12.880714000444458,0.09478385366084933,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,CFTR,Exocrine epithelial,112115.30296841584,0.6959056549929699,145.00875974044794,5.408763311704326,0.160124308231748,653.6830460035033,True,116.87430679610118,0.5687528131675077,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,CFTR,Exocrine epithelial,112115.30296841584,0.1303060632038077,22.75189352193062,5.408763311704326,0.160124308231748,116.39571198330805,True,23.07622602812323,0.13158800862123932,True,False,True
Ductal/tumor epithelial,Immune,CFTR,Exocrine epithelial,112115.30296841584,0.0786890984316343,13.397538669391237,5.408763311704326,0.160124308231748,248.3166992980278,True,14.676114615042772,0.08360266541364765,True,False,True
Ductal/tumor epithelial,Fibroblast / CAF,GDF15,Ductal/tumor epithelial,6069.0,-0.1304349091929196,-10.853910517973942,1.4476634759712903,0.0,0.0,True,-12.608182660074572,-0.15016172045444917,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,RTKN2,Ductal/tumor epithelial,6678.0,-0.4125113894634169,-21.48198600151069,1.439066709085977,0.0,0.0,True,-31.21274027656903,-0.5744650398397564,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,RTKN2,Ductal/tumor epithelial,6678.0,0.0806373437468376,8.132549887382655,1.439066709085977,0.0,0.0,True,5.890026723184401,0.057539249598232645,False,True,True
Ductal/tumor epithelial,Exocrine epithelial,CAPN8,Ductal/tumor epithelial,14644.0,-0.6999794204724734,-32.775329400695064,1.7154045464239644,0.0,0.0,True,-40.199052925911275,-0.8658150202340487,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,CAPN8,Ductal/tumor epithelial,14644.0,-0.1319486885707985,-16.0966870056882,1.7154045464239644,0.0,0.0,True,-18.300351795462433,-0.1548573769091816,True,True,True
Ductal/tumor epithelial,Immune,CAPN8,Ductal/tumor epithelial,14644.0,-0.101567567783149,-8.37883632105644,1.7154045464239644,0.0,0.0,True,-9.514155938918872,-0.11890129772495217,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,GATA2,Endothelial,725.1985989369681,-0.3210127071432528,-7.77940756972728,1.0,0.2286893430938531,4.271534372022987,True,-4.0464303360336995,-0.09099973433360146,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,HLA-DQB2,Immune,1960.20595431815,-0.1855661111833272,-8.720714587088407,1.092015432788583,0.0557359774158195,1.851510402261762,True,-15.438661261131028,-0.31507545894375183,True,True,True
Ductal/tumor epithelial,Endothelial,ADAM28,Immune,4864.828452440241,0.1747788987131124,7.980051615651044,1.1987363709002294,0.0240724215195684,5.743882270219951,True,7.2491214123743966,0.1631304767496314,True,True,True
Ductal/tumor epithelial,Immune,ADAM28,Immune,4864.828452440241,0.1170958232038727,8.718233452286622,1.1987363709002294,0.0240724215195684,18.41909582705151,True,8.7793470987021,0.12044181492378445,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,C1orf162,Immune,1361.8865617491033,0.2476541770870579,15.225446405523176,1.0,0.4363410626908783,14.566239513229464,True,12.310376921776626,0.17396509605373758,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,IGSF6,Immune,639.0398851329837,0.1815041988272231,7.515807527859393,1.0,0.3873604109674837,4.50201284533358,True,3.148511977333067,0.0650923140944363,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,IL1R2,Immune,674.3730481872619,0.1933155322801968,7.219058382094204,1.3278389524320835,0.1665760832336635,1.2829968347623,True,1.38014570551247,0.03542875358824097,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,LIF,Ductal/tumor epithelial,17939.0,-0.5412291461957939,-30.601769945118743,2.244370827676424,0.0,0.0,True,-39.13716206976366,-0.7076863872059936,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,LIF,Ductal/tumor epithelial,17939.0,0.0565638343738528,7.4273236684786434,2.244370827676424,0.0,0.0,True,4.200667266536026,0.03331182782806527,False,True,True
Ductal/tumor epithelial,Immune,LIF,Ductal/tumor epithelial,17939.0,-0.0966811273911259,-8.18542483819716,2.244370827676424,0.0,0.0,True,-9.24172630367694,-0.11345257217102357,True,True,True
Ductal/tumor epithelial,Endothelial,MALL,Ductal/tumor epithelial,45504.0,-0.2011644892753935,-11.486089642241463,1.714974343831418,0.0,0.0,True,-12.067559854561383,-0.21578256560961734,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,MALL,Ductal/tumor epithelial,45504.0,-0.7263615187701911,-54.90288216171499,1.714974343831418,0.0,0.0,True,-67.24212681641853,-0.8842097532851441,True,True,True
Ductal/tumor epithelial,Immune,MALL,Ductal/tumor epithelial,45504.0,-0.0805512657965643,-12.369758685628106,1.714974343831418,0.0,0.0,True,-14.885400125547813,-0.09886862320025183,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,SNCA,Endocrine,1094.0221811669455,-0.3994839759163315,-10.30488380374057,1.1942717914459031,0.0637942399023502,1.1677575981070034,True,-13.8433400997473,-0.44198318015658555,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,KRT7,Ductal/tumor epithelial,7785.0,0.1280422692331395,14.536390648419983,1.4409468097072549,0.0,0.0,True,-4.005457276415644,-0.0364790913378491,False,True,False
Ductal/tumor epithelial,Fibroblast / CAF,KRT7,Ductal/tumor epithelial,7785.0,0.1545809118576259,16.333368920223197,1.4409468097072549,0.0,0.0,True,13.963847330952612,0.13808619228206914,True,True,True
Ductal/tumor epithelial,Immune,KRT7,Ductal/tumor epithelial,7785.0,0.2796729071578162,26.93803269345736,1.4409468097072549,0.0,0.0,True,25.392872264157255,0.2726597625719739,True,True,True
Ductal/tumor epithelial,Exocrine epithelial,DERL3,Mural / pericyte,975.5434915687258,-0.1877296382636725,-6.709109205089927,1.0,0.1167854449120265,2.081988875572355,True,-9.357042503260944,-0.20253778788122548,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,PLIN4,Mural / pericyte,367.7601618152279,0.3374011802902215,10.81378544435645,1.026969524155619,0.1727675619373935,0.9219138932423712,True,8.350487708848659,0.2502171863501327,True,False,True
Ductal/tumor epithelial,Immune,KLK11,Exocrine epithelial,290.9150546590035,0.3389389667549185,7.673543322725806,1.0,0.7044918722553173,5.866823115283074,True,4.230283442568564,0.11639040814165592,False,False,True
Ductal/tumor epithelial,Exocrine epithelial,CA4,Exocrine epithelial,1799.1130257148156,0.7028239203789146,38.72203977128777,1.2813660592601794,0.1662928585350792,11.101379797793554,True,31.35160681886043,0.5724170357329336,True,False,True
Ductal/tumor epithelial,Exocrine epithelial,SERPINB2,Ductal/tumor epithelial,2557.0,-0.3071900129404728,-8.422395466786734,2.597413733918001,0.0,0.0,True,-12.615434669700498,-0.47055464396382973,True,True,True
Ductal/tumor epithelial,Fibroblast / CAF,SERPINB2,Ductal/tumor epithelial,2557.0,0.2009380051574563,9.61298725293475,2.597413733918001,0.0,0.0,True,8.188036110390023,0.17805507017940564,True,True,True
